#timestamp px py pz qx qy qz qw
1532199353.057900544 5.462649961767911 -0.9876960443238747 -1.051605566684843 0.042027546323447997 -0.5731100546416983 -0.23449101727358196 0.7840870573071722
1532199353.454760960 5.46508770072861 -0.9577173537357769 -1.0492234913626781 0.002328167494156266 -0.5735576169423136 -0.2609665546356377 0.7764809701758171
1532199353.851607552 5.470247190645516 -0.9259997600951986 -1.045250852778418 -0.032474383210311 -0.5689139148837985 -0.28815130477218115 0.769578584320529
1532199354.002231808 5.473070636725931 -0.9133726785603994 -1.0438084252830848 -0.046613888490267444 -0.5669342743393816 -0.29923427193452923 0.7660754039119831
1532199354.399061760 5.479499787640605 -0.8843760958496738 -1.0384894344257514 -0.07284875410631761 -0.5617098264154224 -0.32141166885687655 0.7588607705344578
1532199355.243747328 5.468301847667775 -0.8516147466381007 -1.027991593115397 -0.0868627531777783 -0.5621754997508996 -0.3344418370331597 0.7513735603759877
1532199356.187754240 5.418820833968913 -0.9044391671390101 -1.0222786754090967 -0.0023360191985239763 -0.5799103725783383 -0.2862961987567833 0.762714225229721
1532199356.236608256 5.416669396813626 -0.9090068940965006 -1.0226892298937618 0.0032554830405526294 -0.5809897391799652 -0.28282649281625627 0.7631837915987374
1532199356.287484416 5.41463360976895 -0.9139945425120944 -1.023156767776429 0.008733196795588774 -0.5823361163684068 -0.2791255006770186 0.7634771337233976
1532199356.336334848 5.41261209819116 -0.918584603266033 -1.0237587799988164 0.01408296453900775 -0.5837780861558718 -0.2752077837501317 0.7637182019549628
1532199356.832969472 5.398584913948694 -0.9700258626564661 -1.0349816976865112 0.07733183632818354 -0.6035096209248075 -0.22210703960933278 0.7618821349114864
1532199357.380375296 5.405067736054718 -1.0224314560619954 -1.0483978806327872 0.1283585816882786 -0.6164655519593158 -0.18156367990189337 0.7553336533578736
1532199357.628660224 5.412722085882495 -1.0466318846477811 -1.0564306578447034 0.15718682127641406 -0.6225564844784313 -0.15792770158799085 0.7501830229497387
1532199357.777198848 5.419203670037787 -1.0613345524628686 -1.0615937463990648 0.17187594989157146 -0.6264892341947106 -0.14388501538966156 0.7465031812613473
1532199357.976600832 5.429692882308192 -1.0789668969028499 -1.0706675479324037 0.18810290160731893 -0.631272223517675 -0.1270373119039888 0.7416024538835929
1532199358.273826048 5.444527094141869 -1.1028026028254962 -1.0839877086338643 0.21117276605813814 -0.6375748596043549 -0.105911095071366 0.7332715739864912
1532199358.324726016 5.44727450402762 -1.106650899562707 -1.0859377496466902 0.21535686935092152 -0.6385118422967517 -0.10288368209626184 0.7316686367670091
1532199358.573260544 5.458306027679402 -1.123028114810774 -1.0947414554522865 0.23161247983443023 -0.6404165559437112 -0.09072683913034746 0.7266298471158181
1532199358.622173696 5.459998591428986 -1.125782320775874 -1.0954578153615808 0.23362823005352729 -0.6408808325214295 -0.08859331085582334 0.7258380218067246
1532199358.722022144 5.463400446108681 -1.1296823349635718 -1.0976465667656907 0.23724558427063908 -0.6416621139118183 -0.0850121406243976 0.7244012701954335
1532199358.770929664 5.464910396061448 -1.1316926255543753 -1.0986577948074512 0.2381441771363454 -0.6421430250710505 -0.08374477665421116 0.7238276719163129
1532199358.870769408 5.467637868287157 -1.13576160638363 -1.0997959790782663 0.23867585279931236 -0.6432283017970071 -0.08224139278955546 0.722860665944616
1532199358.921703168 5.467984237018189 -1.1375551172656104 -1.100940543965419 0.23851234147152306 -0.6434646063957434 -0.08218159530178659 0.7227111101092857
1532199359.070498816 5.469246457195623 -1.139213062928954 -1.101434955416752 0.2372892691816074 -0.6434202403894762 -0.08301712141868169 0.7230576426120974
1532199359.368121344 5.47083538224364 -1.1376484958211324 -1.0958986000174935 0.22849983330208354 -0.6425468952806916 -0.09369505917926961 0.7253568428239009
1532199359.419108352 5.4707032234307205 -1.1358684742376495 -1.0958318823237039 0.2255978461885002 -0.6421003163159408 -0.09666588956074747 0.7262702674469801
1532199359.516906752 5.4711145183047005 -1.1333359347142766 -1.0925064137752711 0.21909959050237154 -0.6417928776334173 -0.1028253189179072 0.7276841522598534
1532199359.567882496 5.470864340120488 -1.1313516529498218 -1.091406261600628 0.2161813297238532 -0.641365224061499 -0.10642142359374747 0.7284166133770222
1532199359.616797440 5.471262331081216 -1.129918972543942 -1.089660104902557 0.21350380646929445 -0.6411205551874881 -0.10995812871731513 0.7288962671520519
1532199359.667739648 5.471051196821295 -1.1272308402419164 -1.0880490243277894 0.21093026489991606 -0.640605586393571 -0.11356373542909505 0.7295451898450094
1532199359.767593984 5.471437793484079 -1.1228971631782068 -1.084628770107127 0.20519693206195053 -0.6393711382865204 -0.12121062988948972 0.7310312919433447
1532199360.065165568 5.474883515396104 -1.1069796422302596 -1.0748240154496445 0.17956368619142313 -0.6372630596325424 -0.14818418205962464 0.7346387708366876
1532199360.165024512 5.476301105823265 -1.1001885090600843 -1.0723349309752084 0.16971409788505218 -0.6355404099659365 -0.1577420553507228 0.7364801125985155
1532199360.761964032 5.4935023483014085 -1.0663376297143379 -1.061344681185948 0.12229551143835542 -0.6250053525886097 -0.20473219561465364 0.7433013152123585
1532199361.110322432 5.507461304973338 -1.047485351638313 -1.0595436032055816 0.09602245295553584 -0.620593228816981 -0.22908563925593212 0.7437496237051937
1532199361.607352064 5.511639793317214 -1.033082138044066 -1.0533908663773732 0.09043032084168512 -0.6261171706248162 -0.22721105694527294 0.7403882639014862
1532199362.303827456 5.505304062786405 -1.0013094959214155 -1.0769300179590542 0.06406999606065737 -0.6844017197833367 -0.2346828531742778 0.6873232718222035
1532199363.148871168 5.501162004086762 -0.9699796948674558 -1.125174060102318 0.05914988618683518 -0.7254064011928022 -0.24063669259329828 0.642168845593081
1532199363.545970432 5.499813222374797 -0.946960384966034 -1.1507616346030363 0.05614942127297845 -0.7383059121042801 -0.25079103766929967 0.623582775633943
1532199364.590712832 5.491456524372353 -0.853571414123858 -1.1774153240740017 0.01598845121123951 -0.7387139658241991 -0.31049118929025343 0.5980311593029863
1532199365.484910592 5.454321852529349 -0.8099496090394422 -1.0980254889726606 -0.013816008426161768 -0.6780680814682426 -0.3302283898676669 0.6564921974635747
1532199366.032849920 5.427030510386339 -0.8129414221407664 -1.0233154267432512 -0.014984466446603782 -0.625716640618105 -0.32259405350471354 0.7100614255557768
1532199366.478871040 5.412430698138937 -0.8336385866423347 -0.9595268385914436 -0.005348567667599027 -0.5737887185855688 -0.3121743917737024 0.7571558943629477
1532199367.375079680 5.403608016055905 -0.896258080842419 -0.855354215047518 0.029050351304605627 -0.4745616442744811 -0.26799858297504003 0.8379284470621287
1532199367.920876800 5.399166722995341 -0.9278875331362122 -0.8502972945512843 0.05187681452535237 -0.4657046229116679 -0.24832145160839658 0.847799774112085
1532199368.517523968 5.386255601375312 -0.9598522323312975 -0.8794846863502523 0.06948353443179829 -0.47681435774844927 -0.23536982514592653 0.8440504440485622
1532199368.617286912 5.383277887555582 -0.9667001769820394 -0.8868215916666944 0.07444914473464506 -0.4817066733754388 -0.22806913522497466 0.8428525821468309
1532199369.362560000 5.360141856714883 -1.0164683571677182 -0.9586831469176682 0.12180573466819421 -0.533309488748978 -0.1639827745734903 0.8208861077247106
1532199369.462323456 5.357993535613138 -1.0210667901924737 -0.9699120874823873 0.12680860471031027 -0.5418187808570268 -0.15569091499520832 0.8161570470626253
1532199370.010110720 5.357005919340528 -1.0265576203857556 -1.0246122891092075 0.14896639009740464 -0.5770702708743068 -0.13577138269984926 0.791432276783158
1532199370.407143936 5.362800923003754 -1.0109919068145343 -1.056129959331104 0.15390978971790895 -0.5990599477219596 -0.13190300792333792 0.7746228451092365
1532199371.003795200 5.365656431060331 -0.9756336108521277 -1.0697777096706287 0.16069287134538926 -0.6109459670165421 -0.12923783724827387 0.764343121842792
1532199371.799859712 5.365457486189778 -0.9041818657618815 -1.041178247851095 0.14396664868442838 -0.5938819205728296 -0.1551342913788221 0.7762159622950899
1532199371.948494848 5.366884005238124 -0.8899254080362196 -1.0324211992371648 0.13935811525097616 -0.5913450039117771 -0.16160177059536587 0.7776729838452142
1532199372.942318848 5.349819929401825 -0.8107290752572395 -0.9711265224058148 0.11354767491223097 -0.5728816311569155 -0.1943311498210531 0.7881300441007473
1532199373.439154944 5.319163013909748 -0.7755592457721469 -0.9486367736976695 0.10545303898531999 -0.5638233964485402 -0.22328070733277622 0.7881170978471208
1532199374.135427072 5.293955210539801 -0.7408561748779272 -0.9496464280666894 0.09021294888892042 -0.5735739187039265 -0.24840639481397578 0.7753507894178672
1532199374.334887168 5.289719683683234 -0.736243272055883 -0.9520513052739621 0.08529534465337127 -0.5755790261349171 -0.2518120780901006 0.7733202222766375
1532199375.179755520 5.239469626211168 -0.7532482158853073 -0.9160088866159554 0.07323665137987143 -0.5521230275396067 -0.22474140107824178 0.7995547873639121
1532199375.676478464 5.167482272315256 -0.7656931907747433 -0.8704496275103637 0.06510769814888767 -0.5354541713689298 -0.23982001808820116 0.807177909094111
1532199376.273061632 5.0357479635140905 -0.7861074140960039 -0.8216376059552688 0.044663953048365554 -0.5441139587136192 -0.21687602734383155 0.8092650492852418
1532199377.166863872 4.840583019905707 -0.812832484051233 -0.735949543567238 0.0652901428616636 -0.5463357115073143 -0.2061739283555913 0.8091642594945254
1532199377.814056704 4.693807043620129 -0.825706079155066 -0.6681795425169477 0.0702716402984553 -0.5380166104463865 -0.22073149312044915 0.8104798772322253
1532199378.459065856 4.5295943834244214 -0.8305814263279665 -0.6189078070601158 0.08198677337817477 -0.5509779664124081 -0.20484556761487813 0.8048228022040762
1532199379.154847232 4.392137940726621 -0.8283883936931953 -0.5681094231149459 0.07683565711325793 -0.5522458836172525 -0.2133479584723833 0.8022489728503491
1532199379.950758144 4.265870680011988 -0.8282922829422502 -0.5352392399299942 0.08509940983436355 -0.5501529072232547 -0.21375440279781482 0.8027446196669233
1532199380.695734016 4.134471099166704 -0.8234472221101753 -0.467421860676806 0.09137482698786459 -0.555932935732331 -0.194013786639352 0.8030864601989189
1532199381.540330496 3.958146717494145 -0.8241466823225565 -0.36910418844736015 0.08843354598154095 -0.5561670235058143 -0.18754372254267615 0.8047888555668807
1532199382.036925184 3.8515860645640165 -0.8336041543544853 -0.3172285242143307 0.0889012604655931 -0.5478127290556096 -0.18740272700096605 0.810480103201106
1532199382.733043968 3.698780894008948 -0.8383673276449944 -0.24457454941671591 0.09338252438813564 -0.5419112097095373 -0.19397788754341547 0.8123943156338794
1532199383.278630400 3.582941041214446 -0.8405093353779017 -0.18621855388233352 0.0862748779756344 -0.5357411762003242 -0.19934616885463655 0.8159651601120977
1532199383.777339904 3.476084370996239 -0.8484258861398108 -0.13422488548002504 0.08345369059973191 -0.5340556862616569 -0.1949345362713897 0.8184256423558179
1532199384.223499520 3.3798052886658683 -0.8521993067966631 -0.09677540509536475 0.08912783291922403 -0.5312169016238633 -0.19570071205750453 0.8194913447550568
1532199384.671602176 3.2819892271617443 -0.85416845192417 -0.0570832235700376 0.09243362020874772 -0.5253337238640886 -0.19534809609067513 0.8229943048283765
1532199384.771361280 3.260632459884975 -0.8541532153192951 -0.04685436684577529 0.09410860424552084 -0.5222872558885164 -0.19681199076813788 0.824393494172101
1532199384.871107072 3.2396810541402226 -0.853956312008708 -0.03618410225887086 0.09590850867561278 -0.5192215716783055 -0.19898947782519313 0.8255989978084924
1532199385.316885760 3.1437787765509366 -0.85284232450988 0.006963790094790177 0.10111673585602461 -0.5143601048923682 -0.20347909725973454 0.8269252355583898
1532199385.416615680 3.1230249350998407 -0.8522241542644149 0.015366401811956368 0.10445399563151968 -0.5145009637031808 -0.20320177655045718 0.8264908705798552
1532199385.913080320 3.023188885241649 -0.8422871404120736 0.05270805307282872 0.11722281793623092 -0.5194994948655857 -0.2001245620091006 0.822392391422827
1532199386.261067008 2.952764215992602 -0.8296375808653417 0.08340680981297055 0.11784342247380045 -0.5208503986117036 -0.20329005628794278 0.8206710321804566
1532199386.360753664 2.934672788238204 -0.8261067774772148 0.09519522507682153 0.11725643378683755 -0.5174267592066932 -0.20504871396496877 0.8224813082944585
1532199386.460458240 2.9153569797512078 -0.8232254192753633 0.10671327700076268 0.11652848007299281 -0.5139298165143911 -0.20804299249673136 0.8240238894002816
1532199386.908158464 2.8229109748949894 -0.8081938962638573 0.16790342723682858 0.10850454588142269 -0.5109719477972842 -0.2093280625609519 0.8266294177633615
1532199386.956963584 2.8133739941319025 -0.8067631794766122 0.17329193097049905 0.10838578930922443 -0.5116512604434221 -0.2089482597981025 0.8263208414954923
1532199387.005806592 2.803105661806819 -0.8053403997130103 0.17830612304318486 0.10836798637836907 -0.5123509435850471 -0.2086278545412743 0.8259705251674024
1532199387.056705024 2.793186676504353 -0.8044456717401796 0.1834268054869214 0.10800277436340233 -0.5127799620044633 -0.2079889005294043 0.8259132693891525
1532199387.105507840 2.78321532286034 -0.8028801921384797 0.18851254993032382 0.10734908749679122 -0.5124648717639875 -0.20670450093631798 0.8265162901686778
1532199387.156410624 2.7733264066710435 -0.8019713094345106 0.19382131154902724 0.10695839234541965 -0.5113832061587753 -0.2058202463670524 0.827457035108809
1532199387.205254656 2.763805876536514 -0.8008540772196984 0.1991793705656358 0.10650983168360956 -0.5095956850319825 -0.20507204366710532 0.8288023591048174
1532199387.256122624 2.7539958253225145 -0.7995033486516889 0.20485736152505077 0.10561539111124323 -0.5073217721262085 -0.2047627546036415 0.830386791208935
1532199387.304949760 2.7390640652030935 -0.7925288752249167 0.2089152522973548 0.10404965301164057 -0.5037672744787964 -0.20351909193102247 0.8330499277305858
1532199387.353787904 2.7376329320166297 -0.7973038374068818 0.21626314688647227 0.10251151411387803 -0.5038072189991804 -0.20610896207068796 0.8325795885754922
1532199387.652836096 2.68514499006505 -0.7894405844390632 0.2563793388294191 0.08854886067382209 -0.490854403253169 -0.21047531977716186 0.8407860571186019
1532199387.701685760 2.674791232114579 -0.7880061700681652 0.26311216827005657 0.08722277901080792 -0.487926871657081 -0.20901447831162706 0.8429902150041153
1532199387.752553216 2.666463544014679 -0.7863316219233387 0.26938811347297553 0.08618110175533783 -0.4836699337150023 -0.2068183880254566 0.8460865010712044
1532199387.801396992 2.6584970606748324 -0.7848281637567767 0.2765773133404932 0.08518135988771013 -0.48001638712418826 -0.20554067511826538 0.8485761220372923
1532199387.901117440 2.6476465934396565 -0.7828168962162569 0.2918056091479237 0.08320680235676765 -0.47770327534278567 -0.20054787306383087 0.8512677366010709
1532199387.949968384 2.6425171811637145 -0.7795525684878328 0.2992508924251593 0.08217286250656214 -0.47638394699494707 -0.19814521041773023 0.8526690045389868
1532199388.000831488 2.6400907641492743 -0.7814892527363729 0.31253296154220084 0.08061639449835302 -0.476053796143229 -0.1966393110580911 0.853350315792
1532199388.100542976 2.6147274620066776 -0.7794164425317485 0.31650509518631387 0.07862166891095472 -0.47132566759956424 -0.20006516281512268 0.8553623085378732
1532199388.149377536 2.601637259127686 -0.7830369336738822 0.3195959094605175 0.07592409960710918 -0.4706594931610097 -0.2032458236790884 0.85522295791991
1532199388.198211584 2.6025436417974532 -0.7828029904340986 0.3357253804887804 0.07404855547420292 -0.4739260861075443 -0.20366416379020358 0.8534821525530605
1532199388.297913344 2.577921837547255 -0.7744293968793731 0.3368998076035779 0.07348988423487057 -0.47285598058799905 -0.20825893023627096 0.8530150505789164
1532199388.348802560 2.5625440562128525 -0.7789899556066849 0.338073865336786 0.07190049571257713 -0.47142099783438446 -0.21195006054010584 0.8530355991130525
1532199388.397640960 2.55800196543234 -0.7743282422855684 0.34563713984209193 0.07227213125785979 -0.4721348588852408 -0.21301195962319455 0.8523446011598519
1532199388.446484992 2.5498943394422726 -0.7685250212452125 0.3504759679971743 0.0725616494021998 -0.4733900929189611 -0.2140872116656694 0.8513537999935329
1532199388.497366272 2.538019050121981 -0.7741835428530148 0.35270652611332803 0.0695851082609962 -0.47552508789838777 -0.21623206110927434 0.8498691071194264
1532199388.546215680 2.534758864852161 -0.7703637675896905 0.3607414639909208 0.06826063367015087 -0.47899122399358013 -0.215825916131987 0.8481315152462323
1532199388.597085696 2.523641173766234 -0.7696077555616002 0.3639255972190211 0.06646803282750063 -0.48052506788216115 -0.21726955385907748 0.8470369535709551
1532199388.645936128 2.5173904334221713 -0.7681692889778756 0.3680091585232274 0.06511322088233021 -0.4818302227813186 -0.21829447262727658 0.8461367667825415
1532199388.696820736 2.5063574900264878 -0.7658711525579367 0.3713913715644099 0.0630971895345439 -0.48214729698932485 -0.21977085256845483 0.8457266112876337
1532199388.745686784 2.498526046970106 -0.763140160959717 0.3757039016746353 0.061414745052672866 -0.4831281306605167 -0.22064520298089685 0.845062798173076
1532199388.845418752 2.476278121743822 -0.7537728708083024 0.3769894289500305 0.05818818654172625 -0.4853202206565196 -0.22289482924756615 0.843443129952216
1532199389.042866944 2.445670758398809 -0.7517715531792458 0.3980567311443313 0.046686946443328096 -0.5002323695137557 -0.2184365934854574 0.8365843413242446
1532199389.093769216 2.4368518932916827 -0.7482039891525029 0.40257063651259395 0.044606043968565365 -0.5037854771117275 -0.21557214267679067 0.8353078146375269
1532199389.193499648 2.4199791476574304 -0.7448458409616624 0.41040630665199307 0.04047338157195359 -0.5103661353765188 -0.21043087851878617 0.8328308103155045
1532199389.242353152 2.412039258593547 -0.7393276714550565 0.41336478543156974 0.03957498489218958 -0.5124578590390368 -0.2076773698076823 0.8322805256340393
1532199389.342098944 2.400093144935511 -0.7348500256289197 0.42327128384813567 0.037431660281532365 -0.5120264255021973 -0.2008876780016883 0.8343092659338627
1532199389.390968064 2.398815855575893 -0.7314698751972282 0.43340537625032327 0.036379623535518574 -0.510036702755507 -0.19661360434664069 0.836589609916073
1532199389.441901568 2.392803135997367 -0.7278407716621073 0.4350211429730563 0.034554684418973476 -0.504589663088156 -0.1945140248475228 0.8404519854381354
1532199389.639367424 2.3886971800219023 -0.7091626293773479 0.4578085612329487 0.01743695594682094 -0.48197754114341484 -0.19321742801486871 0.8544358535969657
1532199389.789984512 2.3899491131982074 -0.6957236225870423 0.4820136961411787 -0.0013169760597624865 -0.4644386038165077 -0.20432737807721157 0.8617107237507975
1532199389.838838272 2.385600163104168 -0.6894313820703413 0.4872147359867265 -0.006498774793230043 -0.4621866351283793 -0.21027201539756446 0.861467909893073
1532199390.435462400 2.2767634211318954 -0.633631128879486 0.5736046565771277 -0.03761105536119501 -0.4547597868947549 -0.24527492197910258 0.8553473898868222
1532199390.584068352 2.251053556831303 -0.6260760748562897 0.5998367924343982 -0.039457237309108946 -0.43697333671267435 -0.25014199107304447 0.8630911966461814
1532199390.932296192 2.1966131165423652 -0.6141686082829269 0.655292430923454 -0.04173444029167609 -0.41435045578525226 -0.25318320613656187 0.8731953964689149
1532199391.480228352 2.1103641201233003 -0.6082481684698473 0.7216403382540723 -0.04957444413347342 -0.42939084929650184 -0.2532570329086424 0.8654633142494238
1532199392.125894144 2.0041008174160755 -0.6303545811720758 0.8142659059783611 -0.030380912482726428 -0.4351926660347089 -0.2586602688709 0.8618463951853329
1532199392.622563584 1.9456547664298764 -0.6614868059152396 0.8942188923489525 0.000753824692553392 -0.42294101423602615 -0.27581178944422696 0.8631617386266075
1532199393.021562624 1.8881711853185155 -0.679059994369057 0.9504063206336621 -0.00862370570652946 -0.41617135554533524 -0.26825681156188924 0.8687723047922824
1532199393.716006144 1.7725789402928216 -0.6914664217463212 1.0281328988564447 -0.01490914614900992 -0.4250540371794917 -0.2472802277612857 0.870608564049797
1532199394.064361216 1.699945427950977 -0.6970649346405031 1.0601980518583631 -0.010256014822776334 -0.43767127590885696 -0.2335429104262063 0.8682144766092795
1532199394.761038080 1.526287607889952 -0.7255781684550806 1.1391806112613347 -0.0012280517355011834 -0.4624418875415207 -0.2307227529030599 0.8561033838437996
1532199395.308973568 1.355891694149057 -0.7704339069887294 1.2186990384772984 0.011054964383989112 -0.48022419524189375 -0.2385450268255093 0.8440134952970606
1532199395.406725120 1.341962359402532 -0.7698379402851719 1.2359140242223168 0.016517036231754052 -0.484038726330085 -0.23711007853526925 0.8421475580822321
1532199395.457687040 1.338258835338749 -0.7690252469045494 1.2505005360066883 0.01982345519838699 -0.48728570710689517 -0.23190225559584388 0.8416537376634708
1532199395.506591232 1.3159944363721776 -0.7745410655267242 1.2541918178818057 0.021862634927540477 -0.48585586839788125 -0.23520204070133233 0.8415141712337914
1532199395.557510656 1.3007864030438554 -0.7790186312397498 1.2626693793423611 0.024457985641073356 -0.48586345423324434 -0.23558439067370124 0.8413313887225544
1532199395.606406656 1.2866797549362274 -0.7825593378982504 1.271728025743624 0.026707294736278482 -0.48562769860548066 -0.2351329908133256 0.8415253622952754
1532199395.755136768 1.2456785095992162 -0.7930048256111185 1.298341658350261 0.032990799546333424 -0.48293476086282405 -0.23465827970400954 0.8429834610845076
1532199395.806058496 1.2326239802013506 -0.7972205594104814 1.3071593226013078 0.034477610636171864 -0.4818592494786187 -0.23556072225901878 0.8432876758174118
1532199395.854962176 1.2191147744649928 -0.7983228088074166 1.3156627219739916 0.036321334084436364 -0.4803756377249522 -0.2367807737436342 0.8437149237485598
1532199395.905886208 1.2054353147762835 -0.8013358958346384 1.3237994030080873 0.03780424626234385 -0.47828964584640626 -0.23896493897766605 0.844218935809933
1532199396.252222464 1.128664995468968 -0.8158712001530507 1.3825980863537566 0.054416663005707265 -0.46246429137735234 -0.24631310237948603 0.8499973303395485
1532199396.700382464 1.034821405088977 -0.8295503357166991 1.445248872052797 0.05593999423069327 -0.46370012148423134 -0.25517645876945594 0.8466037380444639
1532199396.900024576 0.993138910093447 -0.8340595235126157 1.4705840107925854 0.055989052260256196 -0.4707794774269358 -0.26267074115229716 0.8403784810447745
1532199396.999842048 0.9724120000630193 -0.83797324003573 1.484057186154037 0.0549327037139621 -0.4721868784246329 -0.2666440080542847 0.8384049873867769
1532199397.048736000 0.9628273893697685 -0.8398237653550881 1.4912637134226068 0.0548488704166656 -0.4733218583773061 -0.26821031432977277 0.8372701159622227
1532199397.099652608 0.9526008355933885 -0.8409112692200318 1.4989170286888371 0.05458091288163318 -0.4750764231777906 -0.26905461767842687 0.836022086308442
1532199397.148541952 0.9422739482636572 -0.8425052126292659 1.505966243317454 0.05388007592383371 -0.4773524442848339 -0.269339520823005 0.8346782636900105
1532199397.297237760 0.9098037412506238 -0.8458225708042147 1.5302256537156267 0.05266424597075054 -0.4825637155427233 -0.26821629378884254 0.8321170334659129
1532199397.348190720 0.899137895964794 -0.8473235382058976 1.5384301648190213 0.0528709194952938 -0.48368842693396935 -0.2676100255235328 0.8316459858384205
1532199397.445959424 0.8790234046923063 -0.8502165061021085 1.5531865469617523 0.05177709131117715 -0.4876070964596159 -0.26702465186638014 0.8296121308136806
1532199397.596653824 0.8510911479873005 -0.8532147789948237 1.5745585911557998 0.047751038223377305 -0.4948847942762559 -0.26708101329367906 0.8255159665813612
1532199397.745346560 0.8231490639976075 -0.853967896069347 1.5938316242599104 0.0440953483083471 -0.4985276578694498 -0.2672969529671854 0.8234549857346329
1532199397.794257408 0.8145423261963934 -0.8547250647968542 1.599537388189725 0.04222889733622265 -0.49960750918926056 -0.26734116203682756 0.8228838071515737
1532199397.894127360 0.7968632706796789 -0.8571759073385482 1.6095428408230603 0.03778148117312355 -0.5037992129847098 -0.26676083734944767 0.8207298997434987
1532199397.945073664 0.7878099179110544 -0.8583134708227009 1.6146229821602902 0.035691683103113214 -0.5066453329358332 -0.26552681996471544 0.8194706329399677
1532199397.993988096 0.7785966967371871 -0.8590859452115288 1.6200342618639183 0.03417885608068731 -0.5094265794135278 -0.2641449922586116 0.8182565545406565
1532199398.093806336 0.7597086613551931 -0.8631548194091725 1.6299773999056468 0.03316538196158331 -0.5135556026702373 -0.2619566345640575 0.8164186560908714
1532199398.142691584 0.7500224748076425 -0.8641018624564791 1.6353607895853548 0.03350756792604101 -0.5149339196241933 -0.2608278356425813 0.8158977518452624
1532199398.193645568 0.7401590734059263 -0.8666659011647846 1.640727404449354 0.0333758828218993 -0.5164339548564754 -0.25959116907150226 0.8153492783201869
1532199398.242526720 0.7313110097898514 -0.8686585284785195 1.6466302911451813 0.032869177825333 -0.5184085500195561 -0.25796462470507714 0.8146327054669956
1532199398.291370240 0.7227636916310908 -0.8713485749451372 1.651552573703573 0.03227725232589741 -0.5209798140600567 -0.25634438164678003 0.8135267483754723
1532199398.342318848 0.7143756435281713 -0.8754935484892259 1.6589848248854775 0.03119549099879326 -0.5242794239062728 -0.2545956136649364 0.8119969214919632
1532199398.391225856 0.7042574872778506 -0.8758136673844342 1.6635257309868807 0.030688544112849884 -0.5263661188069911 -0.2535146270409418 0.8110038570244844
1532199398.442132224 0.6971001941256393 -0.8748530970023426 1.674211345974503 0.03062279563079377 -0.5295711767677994 -0.25241326386321716 0.809261488859096
